NAMING STYLE,522,97.0
GRAMMATICAL STRUCTURE,434,80.7
VERB PHRASE,359,66.7
DICTIONARY TERMS,477,88.7
FULL WORDS,534,99.3
LENGTH,538,100.0
ABBREVIATIONS,9,31.0
ACRONYMS,4,13.8
