1,1681
2,623
3,140
4,218
5,186
6,332
7,483
8,268
9,166
10,175
11,153
12,144
13,136
14,140
15,118
16,110
17,98
18,84
19,72
20,48
21,58
22,48
23,37
24,29
25,23
26,26
27,16
28,16
29,13
30,9
31,10
32,7
33,4
34,1
35,2
36,2
41,1
