1,11
2,1
3,21
4,48
5,115
6,71
7,339
8,48
9,45
10,47
11,74
12,47
13,32
14,47
15,41
16,33
17,29
18,26
19,31
20,14
21,17
22,95
23,14
24,8
25,4
26,2
27,2
28,4
29,1
30,3
31,1
33,1
35,1
