NAMING STYLE,3846,89.7
GRAMMATICAL STRUCTURE,3460,80.7
VERB PHRASE,2215,51.7
DICTIONARY TERMS,3519,82.1
FULL WORDS,3301,77.0
LENGTH,4279,99.8
ABBREVIATIONS,55,37.7
ACRONYMS,5,3.4
