NAMING STYLE,813,94.8
GRAMMATICAL STRUCTURE,735,85.7
VERB PHRASE,599,69.8
DICTIONARY TERMS,750,87.4
FULL WORDS,834,97.2
LENGTH,858,100.0
ABBREVIATIONS,9,23.1
ACRONYMS,2,5.1
