NAMING STYLE,515,98.5
GRAMMATICAL STRUCTURE,447,85.5
VERB PHRASE,401,76.7
DICTIONARY TERMS,455,87.0
FULL WORDS,518,99.0
LENGTH,523,100.0
ABBREVIATIONS,5,17.2
ACRONYMS,3,10.3
