NAMING STYLE,170,95.0
GRAMMATICAL STRUCTURE,150,83.8
VERB PHRASE,103,57.5
DICTIONARY TERMS,153,85.5
FULL WORDS,124,69.3
LENGTH,177,98.9
ABBREVIATIONS,3,23.1
ACRONYMS,0,0.0
