NAMING STYLE,314,82.8
GRAMMATICAL STRUCTURE,315,83.1
VERB PHRASE,173,45.6
DICTIONARY TERMS,317,83.6
FULL WORDS,316,83.4
LENGTH,379,100.0
ABBREVIATIONS,23,52.3
ACRONYMS,2,4.5
