3,2
4,13
5,2
6,11
7,4
8,6
9,14
10,9
11,13
12,17
13,9
14,12
15,3
16,7
17,12
18,5
19,7
20,7
21,3
22,2
23,1
24,3
25,3
27,1
28,1
29,2
30,2
31,1
41,1
