NAMING STYLE,1079,95.3
GRAMMATICAL STRUCTURE,967,85.4
VERB PHRASE,847,74.8
DICTIONARY TERMS,955,84.4
FULL WORDS,1111,98.1
LENGTH,1132,100.0
ABBREVIATIONS,17,28.8
ACRONYMS,6,10.2
