NAMING STYLE,719,97.3
GRAMMATICAL STRUCTURE,615,83.2
VERB PHRASE,502,67.9
DICTIONARY TERMS,615,83.2
FULL WORDS,727,98.4
LENGTH,739,100.0
ABBREVIATIONS,14,29.8
ACRONYMS,3,6.4
