NAMING STYLE,650,84.7
GRAMMATICAL STRUCTURE,624,81.4
VERB PHRASE,330,43.0
DICTIONARY TERMS,626,81.6
FULL WORDS,625,81.5
LENGTH,767,100.0
ABBREVIATIONS,8,38.1
ACRONYMS,2,9.5
