EmbedAI,1,100.0,8.0,9
emotion,109,100.0,10.1,100
enzyme,89,100.0,10.4,100
eruda,95,100.0,8.8,16
es6tutorial,414,100.0,8.1,100
ethereumbook,27,100.0,8.8,100
evergreen,722,100.0,8.9,100
evil-huawei,1,100.0,6.2,10
Fakeflix,58,100.0,5.0,2
fastify,553,100.0,9.5,100
feather,10,100.0,8.2,42
fetch,61,100.0,11.6,69
flexsearch,481,100.0,9.0,27
floatui,13,100.0,4.3,6
flowy,75,100.0,8.0,5
flutter-in-action,820,99.4,7.9
100,undefined
flux,458,100.0,11.0,100
flv.js,25,100.0,10.0,14
framework7,858,100.0,10.1,100
fuite,447,99.8,9.3,3
fullPage.js,1452,99.5,10,100
Functional-Light-JS,49,100.0,9.7,30
gatsby,1934,99.8,10.2,100
genshin-wish-export,12914,99.6,6.5,24
git-history,76,100.0,9.2
17,undefined
gitbook,523,100.0,11.8,82
gitfolio,14,100.0,7.7,20
github-do-not-ban-us,20,100.0,7.8,100
github-profile-readme-generator,6,100.0,5.9,83
github-readme-stats,64,100.0,6.1,100
gluon,19,100.0,5.0,10
gogocode,412,100.0,8.5,13
gpt-ai-assistant,56,100.0,8.0,4
gridstudio,5711,99.1,8.7,11
gulp,5,100.0,11,100
gun,2643,99.5,10.4,100
hackathon-starter,71,100.0,10.3,100
hashlips_art_engine,3,100.0,6.3,10
headless-recorder,15,100.0,9.0
21,undefined
heroicons,8,100.0,8.9,28
homepage,39,100.0,7.0,100
How-To-Ask-Questions-The-Smart-Way,1,100.0,7.0,49
howtheysre,1,100.0,7.4,36
htmx,123400,100.0,10.7,100
hyperapp,11,100.0,10.5,100
I-Still-Dont-Care-About-Cookies,23,100.0,6.8,13
icons,6,100.0,8.5,41
immer,6,100.0,10.2,100
ios_rule_script,203,100.0,5.9,8
iRingo,59,100.0,6.5,11
javascript-algorithms,265,100.0,6.9,100
JavaScript-Course-by-Clever-Programmer-,93,100.0,9.0,1
javascript-interview-questions,12,100.0,6.1,86
JavaScript,585,100.0,5.5,100
jira_clone,42,100.0,11.0,1
js-cookie,9,100.0,10.3,53
json-server,40,100.0,10.7,70
kit,486,100.0,8.3,100
koa,26,100.0,11,100
kodluyoruz-frontend-101-egitimi,1979,99.7,3.7,3
konsta,168,100.0,8.2,13
koodo-reader,4988,99.3,5.8,10
lax.js,89,100.0,8.9
14,undefined
layui,1300,99.8,7.2,44
lazysizes,486,99.8,12.1,45
leetcode-patterns,13,100.0,6.1
25,undefined
leetcode,27,100.0,6.7,76
lenis,281,99.6,6.8,18
leonsans,143,98.6,8.5,2
lexical,528,100.0,7.8,100
lifeRestart,15502,99.7,6.7,31
lighthouse-ci,93,100.0,9.7,100
lighthouse,5661,99.7,10.2,100
lingo3d,11583,99.6,4.0,5
live,1524,100.0,5.5,2
localForage,1001,99.4,11.3,95
lossless-cut,143,100.0,6.9,94
lottie-web,17078,99.9,9.2,84
luban-h5,44,100.0,6.8,11
Luckysheet,2059,99.6,6.3,74
macintosh.js,2950,87.9,9.4,14
MagicMirror,179,100.0,9.0,100
magnetW,77,100.0,7.0,3
markdown-it,638,100.0,10.9,73
marko,1273,100.0,9.9,100
marktext,1207,99.8,8.5,100
materialize,1263,99.6,10.3,100
material,2267,100.0,10.8,100
matter-js,1865,99.6,11.1,24
mdx-deck,59,100.0,10.2
61,undefined
mdx,64,100.0,9.9,100
mermaid,533,100.0,8.5,100
metrics,1,100.0,6.5,55
microdiff,1,100.0,5.6,7
minter-dapp,3840,99.5,5.0,2
mithril.js,504,99.6,11.1,100
monaco-editor,73,100.0,9.3,100
mostly-adequate-guide,122,100.0,10.4,100
motionity,1075,99.4,9.3,3
Motrix,80,100.0,6.7
67,undefined
mpvue,6204,99.9,10.4,100
nanoid,18,100.0,9.6,100
ncc,139,100.0,9.8
56,undefined
ndb,39,100.0,10.7
11,undefined
NeteaseCloudMusicApi,468,100.0,6.9,84
next.js,1484,99.9,9.6,100
nginx-proxy-manager,91,100.0,8.6,100
nginxconfig.io,16,100.0,7.8,48
nightmare,399,99.0,11.4,100
node-elm,1541,99.2,6.5,4
node-express-boilerplate,38,100.0,6.9,17
node-express-course,6410,99.6,5.0,1
node-lessons,299,100.0,9.7,19
node,54055,99.3,10.9,100
normalizr,13,100.0,10.9,55
notion-zh_CN,22,100.0,8.0,2
NotionNext,307,100.0,5.6,40
nprogress,27,100.0,12,33
nylas-mail,2302,100.0,10.9,89
octotree,379,100.0,10.8,65
odoo,17642,99.7,8.1,100
omni,702,99.7,7.2,12
openai-quickstart-node,3,100.0,6.6,8
OpenAPI-Specification,3,100.0,11.4,100
OpenLens,1,100.0,10.3,11
openzeppelin-contracts,125,100.0,8.8,100
PairDrop,236,98.3,7.2,65
PapaParse,504,99.2,11.0,100
parcel,947,100.0,9.8,100
parse-server,538,100.0,10.3,100
particles.js,93,100.0,11.5,13
pell,48,100.0,9.6,5
pipedream,48747,98.7,7.8,100
pkg,348,99.7,9.5,67
plyr,84,100.0,9.7,100
popmotion,159,100.0,10.5,57
portfolio_website,11,100.0,5.0,2
pose-animator,44,100.0,NaN,0
postcat,211,100.0,6.0,10
preact,852,100.0,10.5,100
preguntas-entrevista-react,7,100.0,5.2,38
preline,431,99.5,6.7,9
prettier-plugin-tailwindcss,1,100.0,9.5,22
prettier,786,99.9,10.8,100
project_3D_developer_portfolio,5,100.0,6.0,1
project_syncfusion_dashboard,8,100.0,4.5,2
project_web3.0,3,100.0,5.5,2
pulsar,1424,100.0,11.1,100
QQFlacMusicDownloader,1475,99.3,4.8,6
quasar,1132,100.0,8.4,100
quicklink,18,100.0,10.1
35,undefined
react-beautiful-dnd,5,100.0,9.4,100
react-boilerplate,130,100.0,10.6,100
react-developer-roadmap,1,100.0,8.0,15
react-grid-layout,3,100.0,9.6,100
react-helmet,4,100.0,10.8,58
react-loadable,12,100.0,10.1,85
react-motion,21,100.0,11.6,68
react-native-web,243,100.0,10.3,100
react-testing-library,44,100.0,9.8,100
react-virtualized,173,100.0,10.8,100
react-window,83,100.0,10.5,31
reactjs-interview-questions,7,100.0,7.1,91
react,3,100.0,8.4,100
readme-md-generator,38,100.0,8.6,24
readme.so,30,100.0,5.8,55
RealChar,107,100.0,6.3,34
Recoil,8,100.0,9.5,99
redux-saga,767,100.0,10.7,100
ReLaXed,32,100.0,10.4,16
remote-jobs,4,100.0,7.2,100
responsively-app,180,100.0,6.6,78
return-youtube-dislike,15,100.0,5.4,100
revanced-builder,59,100.0,5.1,36
rollup,4253,100.0,10.5,100
RSSHub,4249,99.9,7.1,100
scalene,29,100.0,8.2,40
Script,158,100.0,5.5,26
scrollreveal,168,100.0,10.5,10
semantic-release,26,100.0,9.8,100
serverless,538,100.0,10.7,100
shadowrocket-rules,6,100.0,10.0,2
sharp,819,99.4,10,100
shepherd,96,99.0,10.0,94
slash,5,100.0,4.9,60
slick,178,100.0,11.3,100
snapdrop,21,91.3,7.4,42
snowpack,489,99.6,10.2
100,undefined
social-analyzer,38,100.0,6.2,17
Sortable,894,99.9,10.8,100
spicetify-cli,50,100.0,6.4
83,undefined
spug,261,100.0,6.3,8
stitches,149,100.0,9.7,49
strapi,1875,100.0,8.3,100
style2paints,15809,99.5,9.3,8
superagent,170228,99.9,7.1,21
svelte,896,99.8,9.8,100
SysMocap,608,99.8,9.0,1
tailblocks,197,100.0,6.1,7
techxuexi-js,46,100.0,4.2,9
terminalizer,59,100.0,9.3
8,undefined
tesseract.js,39,100.0,9.3,73
the-super-tiny-compiler,9,100.0,10.4,5
tips,3,100.0,10.0,68
ToolJet,431,100.0,6.0,100
trilium,11299,99.6,8.5,92
trix,166,100.0,12,53
tsdx,9,100.0,10.0
85,undefined
turbo,24,100.0,11.2,92
TwitchAdSolutions,11,100.0,7.5,6
uBlock,2663,99.9,10.1,100
uFuzzy,1503,99.6,9.3,3
umami,214,100.0,8.0,100
UnblockNeteaseMusic,118,100.0,7.8,9
uni-app,31581,99.6,6.4
100,undefined
unlighthouse,3,100.0,7.5,13
uPlot,156,100.0,10.0,38
uppy,283,100.0,10.0,100
uptime-kuma,176,100.0,7.1,100
vanillawebprojects,79,100.0,7.3,19
vant-weapp,218,100.0,7.3,100
van,256,100.0,6.5,10
velocity,1093,99.4,11.5,44
vivus,131,100.0,10.6,22
Voyager,225,100.0,8.3,12
vue-admin-template,25,100.0,8.1,11
vue-cli,739,100.0,9.3,100
vue-router,1083,99.8,10.0,100
Vue.Draggable,435,100.0,10.3,29
vuepress,199,100.0,9.3,100
vuex,145,100.0,10.0,100
WantWords,56,100.0,6.5,2
WatermelonDB,130,100.0,8.7
100,undefined
Web-Dev-For-Beginners,199,99.5,6.0,100
web-vitals,19,100.0,10.7,23
WebFundamentals,5293,99.9,11.3,100
WebGL-Fluid-Simulation,130,98.5,7.0,1
WebGPT,25,100.0,8.3,7
webpack-dashboard,39,100.0,10.2,49
webtorrent,57,100.0,9.9,100
wechat-app-mall,1342,99.7,8.5,24
wechat-bot,1,100.0,5.7,10
WeChatVideoDownloader,7,100.0,8.0,1
wekan,4279,99.8,8.8,100
wepy,956,100.0,8.8,100
whatsapp-web.js,480,99.4,6.6
84,undefined
why-did-you-render,152,100.0,8.7
27,undefined
wifi-card,2,100.0,8.0,44
win11React,28,100.0,3.4,39
win12,177,99.4,2.8,16
winbox,134,100.0,8.3,7
windmill,32,100.0,8.5,46
wouter,50,100.0,9.3,33
x-spreadsheet,1731,99.8,8.3
28,undefined
x-ui,6824,99.5,5.8,5
yapi,32547,99.5,8.1,76
yarn,234,100.0,11.7,100
You-Dont-Need-jQuery,1,100.0,10.1,82
You-Dont-Need-Lodash-Underscore,30,100.0,10.1,100
You-Dont-Need-Momentjs,7,100.0,10.3
37,undefined
zdog,548,100.0,10.2
5,undefined
ZeroNet,4927,99.8,9.3,100
zx,3,100.0,9.4,43
