NAMING STYLE,1273,65.7
GRAMMATICAL STRUCTURE,1693,87.4
VERB PHRASE,1106,57.1
DICTIONARY TERMS,1702,87.9
FULL WORDS,1896,97.9
LENGTH,1934,99.8
ABBREVIATIONS,21,23.1
ACRONYMS,4,4.4
