1,60
2,13
3,46
4,97
5,96
6,128
7,154
8,164
9,172
10,180
11,173
12,148
13,166
14,138
15,172
16,120
17,129
18,100
19,83
20,79
21,63
22,43
23,37
24,28
25,25
26,13
27,9
28,10
29,7
30,3
31,3
32,1
33,2
34,2
35,1
36,1
38,1
