NAMING STYLE,628,76.2
GRAMMATICAL STRUCTURE,678,82.3
VERB PHRASE,258,31.3
DICTIONARY TERMS,686,83.3
FULL WORDS,593,72.0
LENGTH,819,99.4
ABBREVIATIONS,59,65.6
ACRONYMS,1,1.1
