NAMING STYLE,1649,86.0
GRAMMATICAL STRUCTURE,1743,90.9
VERB PHRASE,827,43.1
DICTIONARY TERMS,1737,90.6
FULL WORDS,1831,95.5
LENGTH,1918,100.0
ABBREVIATIONS,3,5.4
ACRONYMS,0,0.0
