3,1
4,7
5,8
6,10
7,5
8,3
9,8
10,11
11,11
12,5
13,5
14,13
15,9
16,13
17,11
18,4
19,5
20,5
21,11
22,6
23,4
24,3
25,2
26,2
27,1
28,2
32,1
