NAMING STYLE,1368,89.8
GRAMMATICAL STRUCTURE,1361,89.3
VERB PHRASE,895,58.7
DICTIONARY TERMS,1312,86.1
FULL WORDS,1369,89.8
LENGTH,1519,99.7
ABBREVIATIONS,36,51.4
ACRONYMS,3,4.3
