1,87
2,28
3,15
4,43
5,23
6,46
7,86
8,35
9,61
10,30
11,55
12,32
13,49
14,27
15,35
16,34
17,44
18,29
19,16
20,5
21,33
22,4
23,15
24,8
25,17
26,5
27,12
28,4
29,12
31,5
