NAMING STYLE,669,66.4
GRAMMATICAL STRUCTURE,921,91.5
VERB PHRASE,375,37.2
DICTIONARY TERMS,927,92.1
FULL WORDS,714,70.9
LENGTH,1001,99.4
ABBREVIATIONS,15,45.5
ACRONYMS,2,6.1
