NAMING STYLE,1578,86.0
GRAMMATICAL STRUCTURE,1462,79.7
VERB PHRASE,1042,56.8
DICTIONARY TERMS,1497,81.6
FULL WORDS,1664,90.7
LENGTH,1831,99.8
ABBREVIATIONS,44,39.6
ACRONYMS,4,3.6
