NAMING STYLE,32,80.0
GRAMMATICAL STRUCTURE,34,85.0
VERB PHRASE,16,40.0
DICTIONARY TERMS,38,95.0
FULL WORDS,40,100.0
LENGTH,40,100.0
ABBREVIATIONS,1,50.0
ACRONYMS,0,0.0
