NAMING STYLE,1206,79.9
GRAMMATICAL STRUCTURE,1302,86.3
VERB PHRASE,523,34.7
DICTIONARY TERMS,1323,87.7
FULL WORDS,1076,71.3
LENGTH,1503,99.6
ABBREVIATIONS,62,61.4
ACRONYMS,0,0.0
