1,433
2,456
3,24
4,23
5,34
6,34
7,311
8,30
9,16
10,17
11,18
12,17
13,10
14,12
15,6
16,8
17,7
18,7
19,5
20,5
21,2
23,2
24,2
25,1
26,2
27,1
28,1
30,1
43,1
