NAMING STYLE,6999,60.2
GRAMMATICAL STRUCTURE,8019,69.0
VERB PHRASE,8964,77.1
DICTIONARY TERMS,8487,73.0
FULL WORDS,10804,92.9
LENGTH,11583,99.6
ABBREVIATIONS,241,49.0
ACRONYMS,8,1.6
