1,6003
2,704
3,59
4,152
5,147
6,120
7,586
8,123
9,142
10,151
11,139
12,134
13,122
14,154
15,84
16,65
17,79
18,83
19,34
20,39
21,34
22,36
23,33
24,24
25,18
26,15
27,9
28,4
29,4
30,11
31,5
32,5
33,2
34,2
35,3
36,2
37,2
38,2
