1,591
2,158
3,96
4,319
5,293
6,928
7,348
8,283
9,426
10,344
11,387
12,373
13,269
14,387
15,307
16,280
17,217
18,177
19,167
20,123
21,120
22,103
23,81
24,102
25,52
26,60
27,44
28,44
29,32
30,25
31,45
32,14
33,17
34,10
35,9
36,8
37,11
38,6
39,4
40,2
41,4
42,2
43,4
44,4
45,1
47,1
49,2
51,1
52,1
54,1
