NAMING STYLE,8142,87.3
GRAMMATICAL STRUCTURE,8850,94.8
VERB PHRASE,1606,17.2
DICTIONARY TERMS,8826,94.6
FULL WORDS,3289,35.2
LENGTH,9273,99.4
ABBREVIATIONS,104,57.8
ACRONYMS,7,3.9
