NAMING STYLE,5227,71.8
GRAMMATICAL STRUCTURE,6131,84.2
VERB PHRASE,4754,65.3
DICTIONARY TERMS,6273,86.1
FULL WORDS,5922,81.3
LENGTH,7242,99.4
ABBREVIATIONS,56,29.3
ACRONYMS,4,2.1
