NAMING STYLE,77,61.6
GRAMMATICAL STRUCTURE,100,80.0
VERB PHRASE,59,47.2
DICTIONARY TERMS,101,80.8
FULL WORDS,124,99.2
LENGTH,125,100.0
ABBREVIATIONS,1,20.0
ACRONYMS,1,20.0
