NAMING STYLE,3226,81.0
GRAMMATICAL STRUCTURE,3402,85.4
VERB PHRASE,1936,48.6
DICTIONARY TERMS,3373,84.7
FULL WORDS,3142,78.9
LENGTH,3976,99.8
ABBREVIATIONS,84,47.5
ACRONYMS,5,2.8
