NAMING STYLE,4014,81.3
GRAMMATICAL STRUCTURE,4381,88.7
VERB PHRASE,2634,53.3
DICTIONARY TERMS,4448,90.1
FULL WORDS,4343,87.9
LENGTH,4927,99.8
ABBREVIATIONS,60,41.1
ACRONYMS,3,2.1
