Method Name,Individual Word,Dictionary Word,POS Tag,Length (Characters)
renderComponent,render,True,VERB,6
renderComponent,Component,True,NOUN,9
Button,Button,True,PROPN,6
handleRoute,handle,True,VERB,6
handleRoute,Route,True,NOUN,5
renderComponent,render,True,VERB,6
renderComponent,Component,True,NOUN,9
Footer,Footer,True,PROPN,6
H3,H,True,NOUN,1
H3,3,True,X,1
Header,Header,True,NOUN,6
Img,Img,False,PROPN,3
renderComponent,render,True,VERB,6
renderComponent,Component,True,NOUN,9
IssueIcon,Issue,True,NOUN,5
IssueIcon,Icon,True,NOUN,4
List,List,True,NOUN,4
component,component,True,NOUN,9
component,component,True,NOUN,9
ListItem,List,True,NOUN,4
ListItem,Item,True,NOUN,4
Circle,Circle,True,NOUN,6
LoadingIndicator,Loading,True,VERB,7
LoadingIndicator,Indicator,True,NOUN,9
ErrorComponent,Error,True,NOUN,5
ErrorComponent,Component,True,NOUN,9
ReposList,Repos,False,PROPN,5
ReposList,List,True,NOUN,4
Toggle,Toggle,True,PROPN,6
ToggleOption,Toggle,True,PROPN,6
ToggleOption,Option,True,NOUN,6
configureStore,configure,True,NOUN,9
configureStore,Store,True,NOUN,5
loadRepos,load,True,NOUN,4
loadRepos,Repos,False,PROPN,5
reposLoaded,repos,False,NOUN,5
reposLoaded,Loaded,True,VERB,6
repoLoadingError,repo,False,ADP,4
repoLoadingError,Loading,True,VERB,7
repoLoadingError,Error,True,NOUN,5
App,App,True,PROPN,3
appReducer,app,True,PROPN,3
appReducer,Reducer,True,NOUN,7
selectGlobal,select,True,ADJ,6
selectGlobal,Global,True,ADJ,6
selectRouter,select,True,ADJ,6
selectRouter,Router,True,NOUN,6
makeSelectCurrentUser,make,True,VERB,4
makeSelectCurrentUser,Select,True,PROPN,6
makeSelectCurrentUser,Current,True,ADJ,7
makeSelectCurrentUser,User,True,NOUN,4
makeSelectLoading,make,True,VERB,4
makeSelectLoading,Select,True,PROPN,6
makeSelectLoading,Loading,True,VERB,7
makeSelectError,make,True,VERB,4
makeSelectError,Select,True,PROPN,6
makeSelectError,Error,True,NOUN,5
makeSelectRepos,make,True,VERB,4
makeSelectRepos,Select,True,PROPN,6
makeSelectRepos,Repos,False,PROPN,5
