2,2
3,2
4,12
5,11
6,15
7,25
8,15
9,23
10,23
11,27
12,28
13,27
14,19
15,19
16,26
17,15
18,25
19,14
20,13
21,9
22,3
23,7
24,6
25,6
26,5
27,4
28,6
29,3
30,2
31,1
32,6
33,2
34,2
35,1
36,1
