Method Name,Individual Word,Dictionary Word,POS Tag,Length (Characters)
setMode,set,True,VERB,3
setMode,Mode,True,NOUN,4
updateGraph,update,True,VERB,6
updateGraph,Graph,True,NOUN,5
Stats,Stats,True,NOUN,5
retinaInit,retina,True,NOUN,6
retinaInit,Init,True,NOUN,4
canvasInit,canvas,True,NOUN,6
canvasInit,Init,True,NOUN,4
canvasSize,canvas,True,NOUN,6
canvasSize,Size,True,NOUN,4
canvasPaint,canvas,True,NOUN,6
canvasPaint,Paint,True,NOUN,5
canvasClear,canvas,True,NOUN,6
canvasClear,Clear,True,ADJ,5
particle,particle,True,NOUN,8
draw,draw,True,VERB,4
draw,draw,True,VERB,4
particlesCreate,particles,True,NOUN,9
particlesCreate,Create,True,VERB,6
particlesUpdate,particles,True,NOUN,9
particlesUpdate,Update,True,VERB,6
particlesDraw,particles,True,NOUN,9
particlesDraw,Draw,True,VERB,4
particlesEmpty,particles,True,NOUN,9
particlesEmpty,Empty,True,ADJ,5
particlesRefresh,particles,True,NOUN,9
particlesRefresh,Refresh,True,VERB,7
linkParticles,link,True,VERB,4
linkParticles,Particles,True,NOUN,9
attractParticles,attract,True,VERB,7
attractParticles,Particles,True,NOUN,9
bounceParticles,bounce,True,NOUN,6
bounceParticles,Particles,True,NOUN,9
pushParticles,push,True,VERB,4
pushParticles,Particles,True,NOUN,9
removeParticles,remove,True,VERB,6
removeParticles,Particles,True,NOUN,9
init,init,True,PROPN,4
process,process,True,NOUN,7
bubbleParticle,bubble,True,NOUN,6
bubbleParticle,Particle,True,NOUN,8
process,process,True,NOUN,7
repulseParticle,repulse,True,NOUN,7
repulseParticle,Particle,True,NOUN,8
grabParticle,grab,True,VERB,4
grabParticle,Particle,True,NOUN,8
eventsListeners,events,True,NOUN,6
eventsListeners,Listeners,True,NOUN,9
densityAutoParticles,density,True,NOUN,7
densityAutoParticles,Auto,True,NOUN,4
densityAutoParticles,Particles,True,NOUN,9
checkOverlap,check,True,VERB,5
checkOverlap,Overlap,True,VERB,7
createSvgImg,create,True,VERB,6
createSvgImg,Svg,False,PROPN,3
createSvgImg,Img,False,PROPN,3
destroypJS,destroyp,False,NOUN,8
destroypJS,JS,False,PROPN,2
drawShape,draw,True,VERB,4
drawShape,Shape,True,NOUN,5
exportImg,export,True,NOUN,6
exportImg,Img,False,PROPN,3
onreadystatechange,on,True,ADP,2
onreadystatechange,ready,True,ADJ,5
onreadystatechange,state,True,NOUN,5
onreadystatechange,change,True,VERB,6
loadImg,load,True,NOUN,4
loadImg,Img,False,PROPN,3
draw,draw,True,VERB,4
checkBeforeDraw,check,True,VERB,5
checkBeforeDraw,Before,True,ADP,6
checkBeforeDraw,Draw,True,VERB,4
init,init,True,PROPN,4
start,start,True,VERB,5
pJS,p,True,NOUN,1
pJS,JS,False,PROPN,2
deepExtend,deep,True,ADV,4
deepExtend,Extend,True,VERB,6
hexToRgb,hex,True,PROPN,3
hexToRgb,To,True,PART,2
hexToRgb,Rgb,False,PROPN,3
clamp,clamp,True,VERB,5
isInArray,is,True,AUX,2
isInArray,In,True,ADP,2
isInArray,Array,True,VERB,5
particlesJS,particles,True,NOUN,9
particlesJS,JS,False,PROPN,2
onreadystatechange,on,True,ADP,2
onreadystatechange,ready,True,ADJ,5
onreadystatechange,state,True,NOUN,5
onreadystatechange,change,True,VERB,6
load,load,True,NOUN,4
hexToRgb,hex,True,PROPN,3
hexToRgb,To,True,PART,2
hexToRgb,Rgb,False,PROPN,3
clamp,clamp,True,VERB,5
isInArray,is,True,AUX,2
isInArray,In,True,ADP,2
isInArray,Array,True,VERB,5
retinaInit,retina,True,NOUN,6
retinaInit,Init,True,NOUN,4
canvasInit,canvas,True,NOUN,6
canvasInit,Init,True,NOUN,4
canvasSize,canvas,True,NOUN,6
