NAMING STYLE,1993,87.9
GRAMMATICAL STRUCTURE,2023,89.2
VERB PHRASE,1480,65.3
DICTIONARY TERMS,2014,88.8
FULL WORDS,2220,97.9
LENGTH,2267,100.0
ABBREVIATIONS,16,23.9
ACRONYMS,5,7.5
