1,302
2,17
3,25
4,83
5,52
6,55
7,76
8,55
9,44
10,62
11,72
12,33
13,45
14,37
15,31
16,44
17,44
18,34
19,48
20,47
21,21
22,12
23,11
24,4
25,2
26,2
27,2
28,1
29,2
31,1
34,2
35,1
38,1
