1,14
2,57
3,4
4,9
5,12
6,5
7,291
8,7
9,7
10,8
11,8
12,7
13,5
14,8
15,2
16,5
17,5
18,6
19,1
20,2
21,1
23,1
24,1
26,1
43,1
