NAMING STYLE,55,80.9
GRAMMATICAL STRUCTURE,63,92.6
VERB PHRASE,34,50.0
DICTIONARY TERMS,57,83.8
FULL WORDS,67,98.5
LENGTH,68,100.0
ABBREVIATIONS,1,14.3
ACRONYMS,0,0.0
