NAMING STYLE,28408,86.8
GRAMMATICAL STRUCTURE,29408,89.9
VERB PHRASE,8349,25.5
DICTIONARY TERMS,29579,90.4
FULL WORDS,16586,50.7
LENGTH,32547,99.5
ABBREVIATIONS,133,44.2
ACRONYMS,8,2.7
