1,12569
2,10777
3,635
4,778
5,755
6,991
7,3111
8,920
9,894
10,740
11,709
12,649
13,538
14,455
15,402
16,290
17,222
18,354
19,186
20,181
21,109
22,86
23,87
24,55
25,42
26,28
27,23
28,22
29,22
30,17
31,4
32,10
33,9
34,9
35,8
37,2
38,2
40,9
41,2
42,2
45,1
46,2
48,1
49,2
51,1
53,1
