NAMING STYLE,6,66.7
GRAMMATICAL STRUCTURE,8,88.9
VERB PHRASE,1,11.1
DICTIONARY TERMS,8,88.9
FULL WORDS,9,100.0
LENGTH,9,100.0
ABBREVIATIONS,1,100.0
ACRONYMS,0,0.0
