NAMING STYLE,53634,87.1
GRAMMATICAL STRUCTURE,51624,83.8
VERB PHRASE,31229,50.7
DICTIONARY TERMS,52913,85.9
FULL WORDS,47642,77.4
LENGTH,61451,99.8
ABBREVIATIONS,135,30.8
ACRONYMS,13,3.0
