NAMING STYLE,488,88.2
GRAMMATICAL STRUCTURE,442,79.9
VERB PHRASE,286,51.7
DICTIONARY TERMS,435,78.7
FULL WORDS,486,87.9
LENGTH,553,100.0
ABBREVIATIONS,5,29.4
ACRONYMS,2,11.8
