NAMING STYLE,295,84.5
GRAMMATICAL STRUCTURE,297,85.1
VERB PHRASE,153,43.8
DICTIONARY TERMS,314,90.0
FULL WORDS,331,94.8
LENGTH,348,99.7
ABBREVIATIONS,3,14.3
ACRONYMS,0,0.0
