NAMING STYLE,92,70.8
GRAMMATICAL STRUCTURE,122,93.8
VERB PHRASE,68,52.3
DICTIONARY TERMS,123,94.6
FULL WORDS,118,90.8
LENGTH,130,100.0
ABBREVIATIONS,5,62.5
ACRONYMS,1,12.5
