1,794
2,171
3,53
4,165
5,128
6,147
7,142
8,78
9,102
10,89
11,80
12,84
13,80
14,86
15,75
16,70
17,44
18,44
19,51
20,35
21,38
22,26
23,14
24,25
25,12
26,9
27,5
28,7
29,7
30,3
31,2
34,1
35,3
