NAMING STYLE,20,90.9
GRAMMATICAL STRUCTURE,13,59.1
VERB PHRASE,13,59.1
DICTIONARY TERMS,17,77.3
FULL WORDS,20,90.9
LENGTH,20,90.9
ABBREVIATIONS,1,50.0
ACRONYMS,1,50.0
