NAMING STYLE,190,95.5
GRAMMATICAL STRUCTURE,174,87.4
VERB PHRASE,117,58.8
DICTIONARY TERMS,159,79.9
FULL WORDS,197,99.0
LENGTH,199,100.0
ABBREVIATIONS,6,40.0
ACRONYMS,1,6.7
