Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
init,1,False,False,True,True,False
clone,1,True,True,True,True,False
free,1,True,False,True,True,False
applyChanges,2,True,True,True,True,False
hashByActor,3,True,False,True,True,False
applyLocalChange,3,True,True,True,True,False
save,1,True,True,True,True,False
load,1,True,False,True,True,False
loadChanges,2,True,False,True,True,False
getPatch,2,True,True,True,True,False
getHeads,2,True,True,True,True,False
getAllChanges,3,True,True,True,True,False
getChanges,2,True,True,True,True,False
getChangesAdded,3,True,True,True,True,False
getChangeByHash,4,True,True,True,True,False
getMissingDeps,3,True,True,True,True,False
actorIdToActorNum,5,False,False,True,True,False
compareParsedOpIds,4,False,True,True,True,False
parseAllOpIds,4,False,True,True,True,False
encodeObjectId,3,False,True,True,True,False
encodeOperationKey,3,True,False,True,True,False
encodeOperationAction,3,True,False,True,True,False
getNumberTypeAndValue,5,True,True,True,True,False
encodeValue,2,True,False,True,True,False
decodeValue,2,True,False,True,True,False
decodeValueColumns,3,True,False,True,True,False
encodeOps,2,True,False,True,True,False
validDatatype,3,True,False,True,False,False
expandMultiOps,3,True,True,True,True,False
decodeOps,2,True,False,True,True,False
checkSortedOpIds,4,False,True,True,True,False
encoderByColumnId,4,False,False,True,True,False
decoderByColumnId,4,False,False,True,True,False
makeDecoders,2,True,True,True,True,False
decodeColumns,2,True,False,True,True,False
decodeColumnInfo,3,True,False,True,True,False
encodeColumnInfo,3,True,False,True,True,False
decodeChangeHeader,3,True,True,True,True,False
encodeContainer,2,True,False,True,True,False
decodeContainerHeader,3,True,False,True,True,False
encodeChange,2,True,True,True,True,False
decodeChangeColumns,3,True,True,True,True,False
decodeChange,2,True,True,True,True,False
decodeChangeMeta,3,True,True,True,True,False
deflateChange,2,True,True,True,True,False
inflateChange,2,True,True,True,True,False
splitContainers,2,True,True,True,True,False
decodeChanges,2,True,False,True,True,False
sortOpIds,3,False,True,True,True,False
groupChangeOps,3,True,True,True,True,False
decodeDocumentChanges,3,True,False,True,True,False
encodeDocumentHeader,3,True,False,True,True,False
decodeDocumentHeader,3,True,False,True,True,False
decodeDocument,2,True,False,True,True,False
deflateColumn,2,True,True,True,True,False
inflateColumn,2,True,True,True,True,False
stringToUtf8,3,True,False,True,True,False
utf8ToString,3,True,False,True,True,False
hexStringToBytes,4,True,False,True,True,False
bytesToHexString,4,True,False,True,True,False
deepCopyUpdate,3,True,True,True,True,False
seekWithinBlock,3,True,True,True,True,False
visibleListElements,3,True,False,True,True,False
seekToOp,3,True,True,True,True,False
bloomFilterAdd,3,True,True,True,True,False
bloomFilterContains,3,True,True,True,True,False
updateBlockMetadata,3,True,True,True,True,False
addBlockOperation,3,True,True,True,True,False
splitBlock,2,True,True,True,True,False
concatBlocks,2,False,False,True,True,False
