NAMING STYLE,67,61.5
GRAMMATICAL STRUCTURE,98,89.9
VERB PHRASE,57,52.3
DICTIONARY TERMS,100,91.7
FULL WORDS,104,95.4
LENGTH,109,100.0
ABBREVIATIONS,2,28.6
ACRONYMS,0,0.0
