Method Name,Length (Words),Grammatical Structure,Verb Phrase,Full Words,Camel Case,Underscore Case
close,1,True,True,True,True,False
Toast,1,True,True,True,False,False
useAPI,2,False,True,True,True,False
useAuth,2,True,True,True,True,False
AuthContext,2,True,False,True,False,False
Billing,1,True,False,True,False,False
ColorPicker,2,True,False,True,False,False
ConfirmButton,2,True,True,True,False,False
toIFrame,3,False,False,False,True,False
toURL,2,False,False,True,True,False
replaceAsterisks,2,True,True,True,True,False
CopyButton,2,True,True,True,False,False
CopyEmbed,2,True,True,True,False,False
useClipboardSupport,3,True,True,True,True,False
CopyMenu,2,True,True,True,False,False
preventDefault,2,True,True,True,True,False
handleExportSizeChange,4,True,True,True,True,False
handleExport,2,True,True,True,True,False
ExportMenu,2,True,False,True,False,False
FontFace,2,True,True,True,False,False
Font,1,True,False,True,False,False
onChange,2,True,True,True,True,False
onFiles,2,True,False,True,True,False
FontSelect,2,True,False,True,False,False
Footer,1,True,False,True,False,False
Header,1,True,False,True,False,False
userTiming,2,True,True,True,True,False
usePerformanceMeasurement,3,True,True,True,True,False
Drawer,1,True,False,True,False,False
LoginButton,2,True,True,True,False,False
Link,1,True,False,True,False,False
StylesheetLink,2,True,True,True,False,False
CodeMirrorLink,3,True,False,True,False,False
Meta,1,True,True,True,False,False
Overlay,1,True,True,True,False,False
PhotoCredit,2,True,False,True,False,False
ReferralLink,2,True,False,True,False,False
ShareMenu,2,True,False,True,False,False
Spinner,1,True,False,True,False,False
Font,1,True,False,True,False,False
Reset,1,True,True,True,False,False
Typography,1,True,False,True,False,False
Up,1,True,False,True,False,False
Down,1,True,False,True,False,False
Right,1,True,False,True,False,False
Checkmark,2,True,True,True,False,False
Controls,1,True,False,True,False,False
ControlsBW,2,False,True,True,False,False
ControlsBoxy,2,True,False,True,False,False
Copy,1,True,True,True,False,False
Language,1,True,False,True,False,False
Logo,1,True,False,True,False,False
Remove,1,True,True,True,False,False
Settings,1,True,False,True,False,False
Theme,1,True,False,True,False,False
Watermark,1,True,False,True,False,False
Sharp,1,True,False,True,False,False
BW,1,False,True,True,False,False
None,1,True,False,True,False,False
Boxy,1,True,False,True,False,False
GlobalHighlights,2,True,False,True,False,False
HighlightPicker,2,True,False,True,False,False
ThemeCreate,2,True,True,True,False,False
off,1,True,False,True,True,False
Toast,1,True,True,True,False,False
ToastContainer,2,True,True,True,False,False
Toolbar,1,True,False,True,False,False
clamp,1,True,True,True,True,False
handleMouseMove,3,True,True,True,True,False
handleMouseUp,3,True,True,True,True,False
WidthHandler,2,True,False,True,False,False
CopyButton,2,True,True,True,False,False
TitleBar,2,True,True,True,False,False
WindowControls,2,True,False,True,False,False
WindowPointer,2,True,False,True,False,False
openPicker,2,True,True,True,True,False
closePicker,2,True,True,True,True,False
themeDropdown,3,True,True,True,False,False
pickTheme,2,True,True,True,True,False
exports,1,True,False,True,True,False
editorVisible,2,True,False,True,True,False
logout,1,True,True,True,True,False
login,1,True,True,True,True,False
loginGitHub,3,False,True,True,True,False
getOption,2,True,True,True,True,False
ensureBound,2,True,True,True,True,False
handler,1,True,False,True,True,False
getConfig,2,True,True,True,True,False
handleBackspace,2,True,True,True,True,False
handleEnter,2,True,True,True,True,False
moveSel,2,False,True,True,True,False
contractSelection,2,True,False,True,True,False
handleChar,2,True,True,True,True,False
charsAround,2,True,False,True,True,False
stringStartsAfter,3,True,False,True,True,False
wordRegexp,2,True,False,True,True,False
tokenBase,2,True,True,True,True,False
tokenString,2,True,True,True,True,False
tokenStringFactory,3,True,True,True,True,False
indent,1,True,False,True,True,False
dedent,1,False,False,True,True,False
tokenLexer,2,True,True,True,True,False
regexFromWords,3,True,False,True,True,False
normal,1,True,False,True,True,False
string,1,True,False,True,True,False
tokenBase,2,True,True,True,True,False
tokenString,2,True,True,True,True,False
tokenComment,2,True,True,True,True,False
isVersion,2,True,False,True,True,False
isNumber,2,True,False,True,True,False
isValidInteger,3,True,False,True,True,False
isValidBytes,3,True,False,True,True,False
isValidFixed,3,True,True,True,True,False
updateHexLiterals,3,True,True,True,True,False
updateGarmmer,2,False,True,True,True,False
Context,1,True,False,True,False,False
pushContext,2,True,True,True,True,False
popContext,2,True,True,True,True,False
applyOptions,2,True,True,True,True,False
toSvg,2,False,False,True,True,False
toPixelData,3,True,False,True,True,False
toPng,2,False,False,True,True,False
toJpeg,2,False,False,True,True,False
toBlob,2,True,False,True,True,False
copyOptions,2,True,False,True,True,False
newCanvas,2,True,False,True,True,False
draw,1,True,True,True,True,False
makeNodeCopy,3,True,True,True,True,False
cloneChildrenInOrder,4,True,True,True,True,False
cloneChildren,2,True,True,True,True,False
copyProperties,2,True,False,True,True,False
copyStyle,2,True,False,True,True,False
cloneStyle,2,True,True,True,True,False
formatCssText,3,False,False,True,True,False
formatProperty,2,True,False,True,True,False
formatCssProperties,3,False,False,True,True,False
formatPseudoElementStyle,4,False,False,True,True,False
clonePseudoElement,3,False,True,True,True,False
clonePseudoElements,3,False,True,True,True,False
copyUserInput,3,True,False,True,True,False
fixSvg,2,False,True,True,True,False
processClone,2,True,False,True,True,False
cloneNode,2,True,True,True,True,False
embedFonts,2,True,True,True,True,False
inlineImages,2,True,False,True,True,False
makeSvgDataUri,4,False,True,True,True,False
mimes,1,True,False,True,True,False
parseExtension,2,True,True,True,True,False
mimeType,2,True,False,True,True,False
isDataUrl,3,False,False,True,True,False
toBlob,2,True,False,True,True,False
canvasToBlob,3,True,False,True,True,False
resolveUrl,2,False,True,True,True,False
fourRandomChars,3,True,False,True,True,False
uid,1,False,False,True,True,False
onload,2,True,False,True,False,False
makeImage,2,True,True,True,True,False
onloadend,2,False,False,True,False,False
