NAMING STYLE,58,77.3
GRAMMATICAL STRUCTURE,75,100.0
VERB PHRASE,35,46.7
DICTIONARY TERMS,72,96.0
FULL WORDS,51,68.0
LENGTH,75,100.0
ABBREVIATIONS,0,0.0
ACRONYMS,0,0.0
