NAMING STYLE,121,67.2
GRAMMATICAL STRUCTURE,163,90.6
VERB PHRASE,78,43.3
DICTIONARY TERMS,159,88.3
FULL WORDS,180,100.0
LENGTH,180,100.0
ABBREVIATIONS,3,17.6
ACRONYMS,2,11.8
