NAMING STYLE,36,81.8
GRAMMATICAL STRUCTURE,34,77.3
VERB PHRASE,26,59.1
DICTIONARY TERMS,36,81.8
FULL WORDS,39,88.6
LENGTH,44,100.0
ABBREVIATIONS,3,50.0
ACRONYMS,1,16.7
