NAMING STYLE,34,68.0
GRAMMATICAL STRUCTURE,47,94.0
VERB PHRASE,30,60.0
DICTIONARY TERMS,47,94.0
FULL WORDS,50,100.0
LENGTH,50,100.0
ABBREVIATIONS,1,50.0
ACRONYMS,0,0.0
