NAMING STYLE,1095,85.9
GRAMMATICAL STRUCTURE,1039,81.6
VERB PHRASE,456,35.8
DICTIONARY TERMS,1079,84.7
FULL WORDS,927,72.8
LENGTH,1263,99.1
ABBREVIATIONS,40,57.1
ACRONYMS,3,4.3
