NAMING STYLE,115,87.1
GRAMMATICAL STRUCTURE,113,85.6
VERB PHRASE,42,31.8
DICTIONARY TERMS,117,88.6
FULL WORDS,61,46.2
LENGTH,130,98.5
ABBREVIATIONS,3,37.5
ACRONYMS,1,12.5
