NAMING STYLE,773,81.6
GRAMMATICAL STRUCTURE,819,86.5
VERB PHRASE,223,23.5
DICTIONARY TERMS,825,87.1
FULL WORDS,644,68.0
LENGTH,947,100.0
ABBREVIATIONS,49,68.1
ACRONYMS,2,2.8
