NAMING STYLE,636,80.8
GRAMMATICAL STRUCTURE,645,82.0
VERB PHRASE,347,44.1
DICTIONARY TERMS,646,82.1
FULL WORDS,610,77.5
LENGTH,786,99.9
ABBREVIATIONS,20,31.2
ACRONYMS,3,4.7
