NAMING STYLE,119,96.7
GRAMMATICAL STRUCTURE,100,81.3
VERB PHRASE,71,57.7
DICTIONARY TERMS,107,87.0
FULL WORDS,122,99.2
LENGTH,123,100.0
ABBREVIATIONS,3,21.4
ACRONYMS,1,7.1
