1,1
2,1
3,7
4,9
5,10
6,14
7,12
8,19
9,9
10,6
11,10
12,4
13,4
14,7
15,6
16,6
17,5
18,4
19,3
20,2
21,1
22,3
23,3
26,1
28,1
29,1
