NAMING STYLE,132,61.7
GRAMMATICAL STRUCTURE,205,95.8
VERB PHRASE,133,62.1
DICTIONARY TERMS,201,93.9
FULL WORDS,213,99.5
LENGTH,214,100.0
ABBREVIATIONS,2,25.0
ACRONYMS,1,12.5
